hit_type,marker_id,sent_id,token_idx,token_end_idx,target_lemma,target_surface,sent_text,prev_sent_text,next_sent_text,context_window,overlaps_phrase,phrase_overlap_ids,is_noise,noise_reason,count_in_main_stats,hit_id
WORD,ALEX_008,8917,3,3,вспоминать,вспоминая,"Он ушел, неприязненно вспоминая встречу, иронизируя над тем уважением, которое невольно внушили ему усталый вид и шрам на широком подбородке полковника.","Листницкий, козыряя, таил в усмешке жесткое презренье.","XV
Дивизия получила задание форсировать реку Стырь и около Ловишчей выйти противнику в тыл.","Листницкий, козыряя, таил в усмешке жесткое презренье. Он ушел, неприязненно вспоминая встречу, иронизируя над тем уважением, которое невольно внушили ему усталый вид и шрам на широком подбородке полковника. XV
Дивизия получила задание форсировать реку Стырь и около Ловишчей выйти противнику в тыл.",False,,False,,True,226
WORD,S1_009,8968,2,2,сомнение,сомнения,— Вне всякого сомнения.,"— Ну, это-то положим!","— Слушай, Терсинцев, нельзя же человека заменить машиной.","— Ну, это-то положим! — Вне всякого сомнения. — Слушай, Терсинцев, нельзя же человека заменить машиной.",False,,False,,True,227
WORD,S1_001,8999,1,1,думать,думая,"— Пожалуй, — думая о чем-то своем, согласился Калмыков и, шевеля пальцами ног, виновато поморщился.","— Давайте спать, — предложил Листницкий.","— Вы, сотник, извините, это у меня от ног такой запах…","— Давайте спать, — предложил Листницкий. — Пожалуй, — думая о чем-то своем, согласился Калмыков и, шевеля пальцами ног, виновато поморщился. — Вы, сотник, извините, это у меня от ног такой запах…",False,,False,,True,228
WORD,S1_004,9017,3,3,решить,решил,"— Что ж, поезжай… — решил Листницкий и встал.",— Я ничем не проштрафился.,"— Эй, ты! — крикнул он вслед уходившему казаку.","— Я ничем не проштрафился. — Что ж, поезжай… — решил Листницкий и встал. — Эй, ты! — крикнул он вслед уходившему казаку.",False,,False,,True,229
WORD,S1_001,9080,6,6,думать,думаете,"— Горек будет ее мед, как вы думаете?","Бунчук глазами указал ему на пчелу, и Листницкий улыбнулся.",Ответил ему не Бунчук.,"Бунчук глазами указал ему на пчелу, и Листницкий улыбнулся. — Горек будет ее мед, как вы думаете? Ответил ему не Бунчук.",False,,False,,True,230
WORD,S1_010,9082,22,22,колебаться,колеблясь,"Откуда-то из-за дальней купы сосен пулемет взлохматил тишину пронзительным сорочьим чечеканьем, разбрызг воющих пуль пронизал березки, на гриву сотникова коня, кружась и колеблясь, упала ссеченная пулей ветка.",Ответил ему не Бунчук.,"Они скакали к деревушке, понукая лошадей криками, плетьми.","Ответил ему не Бунчук. Откуда-то из-за дальней купы сосен пулемет взлохматил тишину пронзительным сорочьим чечеканьем, разбрызг воющих пуль пронизал березки, на гриву сотникова коня, кружась и колеблясь, упала ссеченная пулей ветка. Они скакали к деревушке, понукая лошадей криками, плетьми.",False,,False,,True,231
WORD,S1_001,9100,2,2,думать,думаете,"— Что вы думаете делать после войны? — почему-то спросил Листницкий, глядя на волосатые руки вольноопределяющегося.","— Да… пожалуй, изучаю.","— Кто-то посеянное будет собирать, а я… погляжу, — Бунчук сощурил глаза.","— Да… пожалуй, изучаю. — Что вы думаете делать после войны? — почему-то спросил Листницкий, глядя на волосатые руки вольноопределяющегося. — Кто-то посеянное будет собирать, а я… погляжу, — Бунчук сощурил глаза.",False,,False,,True,232
WORD,S1_017,9102,2,2,понять,понять,— Как вас понять?,"— Кто-то посеянное будет собирать, а я… погляжу, — Бунчук сощурил глаза.","— Знаете, сотник, — еще пронзительнее сощурился тот, — поговорку: «Сеющий ветер пожнет бурю»?","— Кто-то посеянное будет собирать, а я… погляжу, — Бунчук сощурил глаза. — Как вас понять? — Знаете, сотник, — еще пронзительнее сощурился тот, — поговорку: «Сеющий ветер пожнет бурю»?",False,,False,,True,233
WORD,S1_020,9106,2,2,ясно,ясно,— И так ясно.,"— А вы бы без аллегорий, яснее.","Прощайте, сотник, мне налево.","— А вы бы без аллегорий, яснее. — И так ясно. Прощайте, сотник, мне налево.",False,,False,,True,234
WORD,S1_001,9110,9,9,думать,думал,"«Что он, оригинальничает или просто человек с чудинкой?» — раздраженно думал Листницкий, шагая в опрятную землянку командира сотни.","Пожимая плечами, сотник долго провожал его взглядом.","XVI
Вместе со второй очередью ушла и третья.","Пожимая плечами, сотник долго провожал его взглядом. «Что он, оригинальничает или просто человек с чудинкой?» — раздраженно думал Листницкий, шагая в опрятную землянку командира сотни. XVI
Вместе со второй очередью ушла и третья.",False,,False,,True,235
WORD,S1_011,9200,5,5,мысль,мысль,"Скорей!» — гнала ее, огнем хлестала мысль.",Все теперь мне!,"Наталья билась в руках у Дарьи и с радостным облегчением принимала беспамятство, лишь бы отдалить тот момент, когда вернется сознание и властно напомнит о случившемся.","Все теперь мне! Скорей!» — гнала ее, огнем хлестала мысль. Наталья билась в руках у Дарьи и с радостным облегчением принимала беспамятство, лишь бы отдалить тот момент, когда вернется сознание и властно напомнит о случившемся.",False,,False,,True,236
PHRASE,PHR_060,9225,16,17,не забывать,не забывать,"В следующем письме просил Петро прислать ему сушеной вишни «с родимых донских своих садов» и просил не забывать, писать чаще; там же ругал он Григория за то, что, по словам казаков, плохо Гришка присматривает за конем, — а ему, Петру, обидно, так как конь Гнедой — его, Петра, собственный и кровный; просил отца написать от себя Григорию.","Пишу на седле, и дюже качает.","«Я ему доводил до ума через казаков, что если он не будет ухаживать за конем, как за своим добром, то встренемся и я ему морду в кровь побью, хотя он и крестовый кавалер теперь», — писал Петро, а затем следовали бесчисленные поклоны, и сквозь мятые, подмоченные дождем строки письма ощутимо дышала горькая грусть.","Пишу на седле, и дюже качает. В следующем письме просил Петро прислать ему сушеной вишни «с родимых донских своих садов» и просил не забывать, писать чаще; там же ругал он Григория за то, что, по словам казаков, плохо Гришка присматривает за конем, — а ему, Петру, обидно, так как конь Гнедой — его, Петра, собственный и кровный; просил отца написать от себя Григорию. «Я ему доводил до ума через казаков, что если он не будет ухаживать за конем, как за своим добром, то встренемся и я ему морду в кровь побью, хотя он и крестовый кавалер теперь», — писал Петро, а затем следовали бесчисленные поклоны, и сквозь мятые, подмоченные дождем строки письма ощутимо дышала горькая грусть.",False,,False,,True,237
WORD,S1_002,9248,8,8,подумать,подумал,"Он высморкался, рукавом чекменька раздавил щекотавшую щеку слезу, подумал: «Старею, видно.","Дожил я… — шептал старик, сходя со ступенек моховского магазина.",Слабый на слезу стал…,"Дожил я… — шептал старик, сходя со ступенек моховского магазина. Он высморкался, рукавом чекменька раздавил щекотавшую щеку слезу, подумал: «Старею, видно. Слабый на слезу стал…",False,,False,,True,238
WORD,S1_011,9253,12,12,мысль,мысль,"Он хромал по улице, прижимая к груди кулек с конфетами, и опять мысль его, как чибис над болотом, вилась вокруг Григория, набредали на память слова из Петрова письма.",Подкосил меня Гришка трошки…»,Тут-то и повстречался ему сват Коршунов.,"Подкосил меня Гришка трошки…» Он хромал по улице, прижимая к груди кулек с конфетами, и опять мысль его, как чибис над болотом, вилась вокруг Григория, набредали на память слова из Петрова письма. Тут-то и повстречался ему сват Коршунов.",False,,False,,True,239
WORD,S1_010,9315,4,4,колебаться,колеблясь,"Мирон Григорьевич взял не колеблясь, тоже свернул цигарку за счет щедротного моховского подарка.","Свернул бумажку, всыпал из четвертки щепоть турецкого табаку и протянул пачку свату.",Закурили.,"Свернул бумажку, всыпал из четвертки щепоть турецкого табаку и протянул пачку свату. Мирон Григорьевич взял не колеблясь, тоже свернул цигарку за счет щедротного моховского подарка. Закурили.",False,,False,,True,240
PHRASE,PHR_086,9367,20,21,собраться идти,собралась идти,"Какая бы неведомая причина ни побудила его на это, но для Натальи это было толчком: в первое же воскресенье она собралась идти в Ягодное.",После поклонов отцу и матери он слал поклон и нижайшее почтение Наталье Мироновне.,"— Куда ты, Наташа? — спросила Дуняшка, глядя, как Наталья перед осколком зеркала внимательно и строго рассматривает свое лицо.","После поклонов отцу и матери он слал поклон и нижайшее почтение Наталье Мироновне. Какая бы неведомая причина ни побудила его на это, но для Натальи это было толчком: в первое же воскресенье она собралась идти в Ягодное. — Куда ты, Наташа? — спросила Дуняшка, глядя, как Наталья перед осколком зеркала внимательно и строго рассматривает свое лицо.",False,,False,,True,241
WORD,S1_017,9369,8,8,понять,поняв,"— Своих пойду проведаю, — солгала та и покраснела, впервые поняв, что идет на великое унижение, на большую нравственную пытку.","— Куда ты, Наташа? — спросила Дуняшка, глядя, как Наталья перед осколком зеркала внимательно и строго рассматривает свое лицо.","— Ты, Наталья, хоть бы сроду раз со мной на игрища пошла, — охорашиваясь, попросила Дарья.","— Куда ты, Наташа? — спросила Дуняшка, глядя, как Наталья перед осколком зеркала внимательно и строго рассматривает свое лицо. — Своих пойду проведаю, — солгала та и покраснела, впервые поняв, что идет на великое унижение, на большую нравственную пытку. — Ты, Наталья, хоть бы сроду раз со мной на игрища пошла, — охорашиваясь, попросила Дарья.",False,,False,,True,242
WORD,S1_007,9418,1,1,раздумывать,раздумывая,"Дарья, раздумывая, почесала гребешком переносицу, тряхнула головой.","— Я дома у своих, должно, заночую.","— Ну, иди.","— Я дома у своих, должно, заночую. Дарья, раздумывая, почесала гребешком переносицу, тряхнула головой. — Ну, иди.",False,,False,,True,243
WORD,S1_009,9441,2,2,сомнение,сомнения,"Теперь без сомнения узнавала Аксинья в ребенке отца и от этого прикипала к нему жгучим чувством, — не было уж так, как раньше, когда подходила она к люльке и отшатывалась, найдя в сонном личике девочки какой-нибудь отдаленный намек, беглое сходство с ненавистными линиями Степанова лица.","С каждым днем девочка все разительнее запохаживалась на отца, даже улыбка отсвечивала мелеховским, Гришкиным, звероватым.","Цедились дни, и после каждого оседала в душе Аксиньи терпкая горечь.","С каждым днем девочка все разительнее запохаживалась на отца, даже улыбка отсвечивала мелеховским, Гришкиным, звероватым. Теперь без сомнения узнавала Аксинья в ребенке отца и от этого прикипала к нему жгучим чувством, — не было уж так, как раньше, когда подходила она к люльке и отшатывалась, найдя в сонном личике девочки какой-нибудь отдаленный намек, беглое сходство с ненавистными линиями Степанова лица. Цедились дни, и после каждого оседала в душе Аксиньи терпкая горечь.",False,,False,,True,244
WORD,S1_001,9444,5,5,думать,думая,"В пеленки выплакивала излишки слез, думая в детской своей наивности: «Гришкино дите, он сердцем должен почуять, как тоскую об нем».","Тревога за жизнь любимого сверлила мозг, не покидала ее днями, наведывалась и ночью, и тогда то, что копилось в душе, взнузданное до времени волей, — рвало плотины: ночь, всю дотла, билась Аксинья в немом крике, в слезах, кусая руки, чтобы не разбудить ребенка, утишить крик и нравственную боль убить физической.","После таких ночей вставала она, как избитая: ломило все тело, настойчиво, неутомимо стучали в висках серебряные молоточки, в опущенных, когда-то отрочески пухлых углах рта ложилась мужалая горесть.","Тревога за жизнь любимого сверлила мозг, не покидала ее днями, наведывалась и ночью, и тогда то, что копилось в душе, взнузданное до времени волей, — рвало плотины: ночь, всю дотла, билась Аксинья в немом крике, в слезах, кусая руки, чтобы не разбудить ребенка, утишить крик и нравственную боль убить физической. В пеленки выплакивала излишки слез, думая в детской своей наивности: «Гришкино дите, он сердцем должен почуять, как тоскую об нем». После таких ночей вставала она, как избитая: ломило все тело, настойчиво, неутомимо стучали в висках серебряные молоточки, в опущенных, когда-то отрочески пухлых углах рта ложилась мужалая горесть.",False,,False,,True,245
WORD,S1_011,9459,10,10,мысль,мыслей,"«От жары, должно быть, в ушах больно», — выцарапалась из вороха мыслей одна.",Слух ее болезненно скоблило шорохом Аксиньиного платья.,"Дверь, пропустив Наталью, притворила Аксинья.","Слух ее болезненно скоблило шорохом Аксиньиного платья. «От жары, должно быть, в ушах больно», — выцарапалась из вороха мыслей одна. Дверь, пропустив Наталью, притворила Аксинья.",False,,False,,True,246
WORD,S1_001,9505,2,2,думать,думаешь,"И ты думаешь, он позавидует на тебя?","Глянь, шею-то у тебя покривило!","Здоровую бросил, а на калеку позавидует?","Глянь, шею-то у тебя покривило! И ты думаешь, он позавидует на тебя? Здоровую бросил, а на калеку позавидует?",False,,False,,True,247
WORD,S1_001,9512,1,1,думать,думаешь,"— Ты думаешь, я надеялась, что выпрошу?","Она видела, что Наталья, несмотря на слегка покривленную шею, так же хороша, как и раньше, — щеки ее и рот свежи, не измяты временем, — а у нее, Аксиньи, не по вине ли этой Натальи раньше времени сплелась под глазами паутинка морщин?",— Наталья подняла пьяные от муки глаза.,"Она видела, что Наталья, несмотря на слегка покривленную шею, так же хороша, как и раньше, — щеки ее и рот свежи, не измяты временем, — а у нее, Аксиньи, не по вине ли этой Натальи раньше времени сплелась под глазами паутинка морщин? — Ты думаешь, я надеялась, что выпрошу? — Наталья подняла пьяные от муки глаза.",False,,False,,True,248
WORD,S1_001,9527,5,5,думать,думая,"Лежала, ни о чем не думая, раздавленная неизъяснимой тоской…","Наталья отошла от имения версты три, прилегла под кустом дикого терна.",Перед глазами ее неотступно маячили на лице ребенка угрюмоватые черные глаза Григория.,"Наталья отошла от имения версты три, прилегла под кустом дикого терна. Лежала, ни о чем не думая, раздавленная неизъяснимой тоской… Перед глазами ее неотступно маячили на лице ребенка угрюмоватые черные глаза Григория.",False,,False,,True,249
WORD,S1_018,9537,0,0,осознать,Осознав,"Осознав случившееся с ним, чувствуя неотвратимо подступающий ужас, он полз на четвереньках, скрипя зубами.","Григорий смотрел, не мигая, широко открытыми глазами; ему казалось, это — не звезды, а полные голубовато-желтые неведомые плоды висят на черенках листьев.","Боль играла с ним, валила его навзничь…","Григорий смотрел, не мигая, широко открытыми глазами; ему казалось, это — не звезды, а полные голубовато-желтые неведомые плоды висят на черенках листьев. Осознав случившееся с ним, чувствуя неотвратимо подступающий ужас, он полз на четвереньках, скрипя зубами. Боль играла с ним, валила его навзничь…",False,,False,,True,250
WORD,S1_001,9630,11,11,думать,думал,"— Я как лез оттуда, его все кликал, — отворачиваясь, глухо говорил Григорий, — думал — он не уйдет от меня, а поймать его трудно, не дается он чужим.",— Я диву дался: корм не жрет и так это потихоньку игогокает.,"— Верно, мы его насилу взяли.","— Я диву дался: корм не жрет и так это потихоньку игогокает. — Я как лез оттуда, его все кликал, — отворачиваясь, глухо говорил Григорий, — думал — он не уйдет от меня, а поймать его трудно, не дается он чужим. — Верно, мы его насилу взяли.",False,,False,,True,251
WORD,S1_016,9650,3,3,помнить,помню,"— Я уже не помню, когда ел, — улыбнулся он виновато.",На его место устало присел Григорий.,По городу двигались части 3-го корпуса.,"На его место устало присел Григорий. — Я уже не помню, когда ел, — улыбнулся он виновато. По городу двигались части 3-го корпуса.",False,,False,,True,252
WORD,S1_002,9775,6,6,подумать,подумал,"«Может, какой в Донщину сейчас пойдет?» — подумал Григорий и поник под частыми уколами тоски.",Где-то на окраинах трубили паровозы.,— Вы не дремлете? — спросила сестра.,"Где-то на окраинах трубили паровозы. «Может, какой в Донщину сейчас пойдет?» — подумал Григорий и поник под частыми уколами тоски. — Вы не дремлете? — спросила сестра.",False,,False,,True,253
WORD,S1_001,9784,12,12,думать,думал,"«Воду и то в неволю взяли, за железной решеткой, а Дон…» — неясно думал Григорий.",Повеяло сыростью.,Под резиновыми шинами пролетки зашуршали листья.,"Повеяло сыростью. «Воду и то в неволю взяли, за железной решеткой, а Дон…» — неясно думал Григорий. Под резиновыми шинами пролетки зашуршали листья.",False,,False,,True,254
WORD,S1_004,9819,9,9,решить,решило,"XXII
На Юго-Западном фронте в районе Шевеля командование армии решило грандиозной кавалерийской атакой прорвать фронт противника и кинуть в тыл ему большой кавалерийский отряд, которому надлежало совершить рейд вдоль фронта, разрушая по пути коммуникационные линии, дезорганизуя части противника внезапными налетами.","— Мелехов, пойдемте, посмотрим ваш глаз, — сказала она низким грудным голосом и посторонилась, пропуская Григория в коридор.","На успешное осуществление этого плана командование возлагало большие надежды; небывалое количество конницы было стянуто к указанному району; в числе остальных кавалерийских полков был переброшен на этот участок и казачий полк, в котором служил сотник Листницкий.","— Мелехов, пойдемте, посмотрим ваш глаз, — сказала она низким грудным голосом и посторонилась, пропуская Григория в коридор. XXII
На Юго-Западном фронте в районе Шевеля командование армии решило грандиозной кавалерийской атакой прорвать фронт противника и кинуть в тыл ему большой кавалерийский отряд, которому надлежало совершить рейд вдоль фронта, разрушая по пути коммуникационные линии, дезорганизуя части противника внезапными налетами. На успешное осуществление этого плана командование возлагало большие надежды; небывалое количество конницы было стянуто к указанному району; в числе остальных кавалерийских полков был переброшен на этот участок и казачий полк, в котором служил сотник Листницкий.",False,,False,,True,255
WORD,S1_016,9858,7,7,помнить,помни,"Ты у меня один на этом свете, помни.","Будь здоров, Женя, выздоравливай.","Тетя кланяется тебе, она здравствует, а о себе мне нечего писать, ты знаешь, как я живу.","Будь здоров, Женя, выздоравливай. Ты у меня один на этом свете, помни. Тетя кланяется тебе, она здравствует, а о себе мне нечего писать, ты знаешь, как я живу.",False,,False,,True,256
WORD,S1_004,9913,22,22,решить,решила,"В первый же день, как только болезнь свалила девочку с ног, Аксинье вспомнилась горькая Натальина фраза: «Отольются тебе мои слезы…» — и она решила, что это ее Бог наказывает за то, что тогда глумилась над Натальей.","— Оборвав, подошел к окну, побарабанил пальцами и, подойдя к увеличенной фотографии сына, снятого на руках у няни, отступил два шага и долго смотрел щурясь, словно не узнавая.","Подавленная страхом за жизнь ребенка, она теряла рассудок, бестолково металась, работа валилась из ее рук.","— Оборвав, подошел к окну, побарабанил пальцами и, подойдя к увеличенной фотографии сына, снятого на руках у няни, отступил два шага и долго смотрел щурясь, словно не узнавая. В первый же день, как только болезнь свалила девочку с ног, Аксинье вспомнилась горькая Натальина фраза: «Отольются тебе мои слезы…» — и она решила, что это ее Бог наказывает за то, что тогда глумилась над Натальей. Подавленная страхом за жизнь ребенка, она теряла рассудок, бестолково металась, работа валилась из ее рук.",False,,False,,True,257
WORD,S1_011,9915,5,5,мысль,мысль,"«Неужели отнимет?» — неотступно билась горячечная мысль, и, не веря, всей силой не желая верить, Аксинья неистово молилась, просила у Бога последнюю милость — сохранить жизнь ребенка.","Подавленная страхом за жизнь ребенка, она теряла рассудок, бестолково металась, работа валилась из ее рук.","«Господи, прости!..","Подавленная страхом за жизнь ребенка, она теряла рассудок, бестолково металась, работа валилась из ее рук. «Неужели отнимет?» — неотступно билась горячечная мысль, и, не веря, всей силой не желая верить, Аксинья неистово молилась, просила у Бога последнюю милость — сохранить жизнь ребенка. «Господи, прости!..",False,,False,,True,258
PHRASE,PHR_178,9980,6,7,стать раздумывать,стал раздумывая,"У крыльца он закурил, на минуту стал, раздумывая, и, тряхнув плечами, решительно ступил на крыльцо.","При свете его Евгений глянул на часы, направился в людскую.","Осторожно нажал щеколду, дверь, скрипнув, отворилась.","При свете его Евгений глянул на часы, направился в людскую. У крыльца он закурил, на минуту стал, раздумывая, и, тряхнув плечами, решительно ступил на крыльцо. Осторожно нажал щеколду, дверь, скрипнув, отворилась.",False,,False,,True,259
WORD,S1_007,9980,7,7,раздумывать,раздумывая,"У крыльца он закурил, на минуту стал, раздумывая, и, тряхнув плечами, решительно ступил на крыльцо.","При свете его Евгений глянул на часы, направился в людскую.","Осторожно нажал щеколду, дверь, скрипнув, отворилась.","При свете его Евгений глянул на часы, направился в людскую. У крыльца он закурил, на минуту стал, раздумывая, и, тряхнув плечами, решительно ступил на крыльцо. Осторожно нажал щеколду, дверь, скрипнув, отворилась.",True,PHR_178,False,,False,260
WORD,S1_002,9997,3,3,подумать,подумай,У тебя еще — подумай! — вся жизнь впереди.,"В конце концов, не все потеряно со смертью ребенка.","Евгений, сжав руку Аксиньи, гладил ее с ласковой властностью, говорил, играя низкими нотками голоса.","В конце концов, не все потеряно со смертью ребенка. У тебя еще — подумай! — вся жизнь впереди. Евгений, сжав руку Аксиньи, гладил ее с ласковой властностью, говорил, играя низкими нотками голоса.",False,,False,,True,261
WORD,S1_016,10001,4,4,помнить,помня,"Отягощенная отчаянием Аксинья, не помня себя, отдалась ему со всей бурной, давно забытой страстностью.","Падко бабье сердце на жалость, на ласку.","А когда схлынула небывало опустошительная, помрачающая волна бесстыдного наслаждения, она очнулась, резко вскрикнула, теряя разум, выбежала полуголая, в одной рубахе, на крыльцо.","Падко бабье сердце на жалость, на ласку. Отягощенная отчаянием Аксинья, не помня себя, отдалась ему со всей бурной, давно забытой страстностью. А когда схлынула небывало опустошительная, помрачающая волна бесстыдного наслаждения, она очнулась, резко вскрикнула, теряя разум, выбежала полуголая, в одной рубахе, на крыльцо.",False,,False,,True,262
WORD,S1_002,10006,8,8,подумать,подумал,"Уже лежа в постели, потирая пухлую, мягкую грудь, подумал: «С точки зрения честного человека — это подло, безнравственно.",Его подмывало бодрящее веселье.,Григорий…,"Его подмывало бодрящее веселье. Уже лежа в постели, потирая пухлую, мягкую грудь, подумал: «С точки зрения честного человека — это подло, безнравственно. Григорий…",False,,False,,True,263
WORD,S1_011,10013,5,5,мысль,мыслям,"Он на минуту ужаснулся своим мыслям, но воображение вновь вылепило страшную картину атаки и того момента, когда он поднялся с убитого коня и упал, срезанный пулями.",Мне все можно!»,"Уже засыпая, успокоенно решил: «Завтра об этом, а сейчас спать, спать…»","Мне все можно!» Он на минуту ужаснулся своим мыслям, но воображение вновь вылепило страшную картину атаки и того момента, когда он поднялся с убитого коня и упал, срезанный пулями. Уже засыпая, успокоенно решил: «Завтра об этом, а сейчас спать, спать…»",False,,False,,True,264
WORD,S1_004,10014,3,3,решить,решил,"Уже засыпая, успокоенно решил: «Завтра об этом, а сейчас спать, спать…»","Он на минуту ужаснулся своим мыслям, но воображение вновь вылепило страшную картину атаки и того момента, когда он поднялся с убитого коня и упал, срезанный пулями.","На следующий день утром, оставшись в столовой наедине с Аксиньей, он подошел к ней, виновато улыбаясь, но она, прижавшись к стене, вытягивая руки, опалила его яростным шепотом:
— Не подходи, проклятый!..","Он на минуту ужаснулся своим мыслям, но воображение вновь вылепило страшную картину атаки и того момента, когда он поднялся с убитого коня и упал, срезанный пулями. Уже засыпая, успокоенно решил: «Завтра об этом, а сейчас спать, спать…» На следующий день утром, оставшись в столовой наедине с Аксиньей, он подошел к ней, виновато улыбаясь, но она, прижавшись к стене, вытягивая руки, опалила его яростным шепотом:
— Не подходи, проклятый!..",False,,False,,True,265
WORD,S1_011,10080,4,4,мысль,мысль,"Толчок был дан, проснулась мысль, она изнуряла, придавливала простой, бесхитростный ум Григория.","Подгнили эти устои, ржавью подточила их чудовищная нелепица войны, и нужен был только толчок.","Он метался, искал выхода, разрешения этой непосильной для его разума задачи и с удовлетворением находил его в ответах Гаранжи.","Подгнили эти устои, ржавью подточила их чудовищная нелепица войны, и нужен был только толчок. Толчок был дан, проснулась мысль, она изнуряла, придавливала простой, бесхитростный ум Григория. Он метался, искал выхода, разрешения этой непосильной для его разума задачи и с удовлетворением находил его в ответах Гаранжи.",False,,False,,True,266
WORD,S1_017,10109,1,1,понять,пойму,"— Не пойму, — признался Григорий.",— А шо тоби сердце каже?,"— Хто мэнэ с кручи пихае, того я пихну.","— А шо тоби сердце каже? — Не пойму, — признался Григорий. — Хто мэнэ с кручи пихае, того я пихну.",False,,False,,True,267
WORD,S1_011,10210,12,12,мысль,мыслей,"Оторвали от семьи, морили в казарме…» — клубился в голове его кипящий ком мыслей.",А страх?,Пенная злоба поводила его губы.,"А страх? Оторвали от семьи, морили в казарме…» — клубился в голове его кипящий ком мыслей. Пенная злоба поводила его губы.",False,,False,,True,268
WORD,S1_017,10233,11,11,понять,понять,"Зарывшись головой в подушку, вздрагивая плечами, лежал несколько минут; нельзя было понять — плакал он или смеялся, но встал с сухими, проясневшими глазами.",После отъезда высоких гостей Григорий упал на койку.,Его сейчас же вызвал в кабинет заведующий госпиталем.,"После отъезда высоких гостей Григорий упал на койку. Зарывшись головой в подушку, вздрагивая плечами, лежал несколько минут; нельзя было понять — плакал он или смеялся, но встал с сухими, проясневшими глазами. Его сейчас же вызвал в кабинет заведующий госпиталем.",False,,False,,True,269
